"長野県","164","1.91","1","","10","0.19","109","2.06","350","6.60","24","0.45","1","0.02","47","0.89","26","0.49","1","0.02","3","0.06","2","0.04","-","-","4","0.36","-","-","-","-","6","0.55","-","-","5","0.45"
"岐阜県","87","1.00","3","","26","0.49","76","1.43","248","4.68","13","0.25","7","0.13","30","0.57","18","0.34","3","0.06","50","0.94","2","0.04","-","-","1","0.09","1","0.20","-","-","1","0.20","-","-","7","1.40"
"静岡県","136","0.98","13","","51","0.57","317","3.56","434","4.88","46","0.52","24","0.27","60","0.67","46","0.52","-","-","12","0.13","16","0.18","-","-","4","0.18","-","-","-","-","5","0.50","-","-","3","0.30"
"愛知県","271","1.39","12","","94","0.52","428","2.36","991","5.48","88","0.49","68","0.38","79","0.44","92","0.51","2","0.01","67","0.37","62","0.34","-","-","9","0.26","1","0.07","-","-","7","0.50","-","-","14","1.00"
"三重県","134","1.86","2","","31","0.69","93","2.07","213","4.73","14","0.31","40","0.89","25","0.56","20","0.44","2","0.04","14","0.31","3","0.07","1","0.08","3","0.25","-","-","-","-","3","0.33","-","-","-","-"
"滋賀県","61","1.15","4","","17","0.53","64","2.00","227","7.09","21","0.66","60","1.88","55","1.72","15","0.47","-","-","13","0.41","3","0.09","-","-","-","-","-","-","-","-","-","-","-","-","4","0.57"
"京都府","153","1.31","3","","42","0.59","108","1.52","392","5.52","34","0.48","100","1.41","36","0.51","39","0.55","1","0.01","3","0.04","11","0.15","-","-","5","0.31","-","-","-","-","-","-","-","-","3","0.43"
"大阪府","332","1.08","46","","109","0.55","650","3.25","1383","6.92","103","0.52","563","2.82","84","0.42","117","0.59","4","0.02","27","0.14","47","0.24","1","0.02","14","0.27","-","-","1","0.06","8","0.47","-","-","17","1.00"
"兵庫県","313","1.59","9","","64","0.50","246","1.94","1039","8.18","52","0.41","282","2.22","59","0.46","50","0.39","2","0.02","13","0.10","40","0.31","-","-","22","0.63","1","0.09","1","0.09","4","0.36","-","-","5","0.45"
"奈良県","54","1.00","6","","10","0.29","105","3.09","176","5.18","10","0.29","75","2.21","6","0.18","19","0.56","1","0.03","1","0.03","2","0.06","1","0.11","5","0.56","-","-","-","-","-","-","-","-","8","1.33"
"和歌山県","50","1.00","2","","14","0.45","46","1.48","143","4.61","4","0.13","89","2.87","1","0.03","14","0.45","1","0.03","7","0.23","2","0.06","-","-","1","0.25","-","-","-","-","1","0.09","-","-","8","0.73"
"鳥取県","85","2.93","3","","15","0.79","123","6.47","118","6.21","1","0.05","76","4.00","5","0.26","9","0.47","2","0.11","3","0.16","-","-","-","-","-","-","-","-","-","-","1","0.20","-","-","1","0.20"
"島根県","42","1.11","6","","22","0.96","78","3.39","149","6.48","6","0.26","99","4.30","3","0.13","19","0.83","-","-","3","0.13","9","0.39","-","-","-","-","1","0.13","2","0.25","1","0.13","-","-","2","0.25"
"岡山県","235","2.80","4","","15","0.28","67","1.24","424","7.85","12","0.22","40","0.74","10","0.19","24","0.44","1","0.02","1","0.02","16","0.30","1","0.08","3","0.25","-","-","-","-","-","-","-","-","1","0.20"
"広島県","162","1.41","7","","33","0.46","247","3.43","515","7.15","22","0.31","38","0.53","9","0.13","35","0.49","-","-","3","0.04","42","0.58","2","0.11","14","0.74","-","-","-","-","6","0.29","-","-","16","0.76"
"山口県","116","1.68","18","","17","0.35","177","3.69","362","7.54","22","0.46","73","1.52","11","0.23","39","0.81","1","0.02","6","0.13","3","0.06","-","-","4","0.44","-","-","-","-","1","0.11","-","-","2","0.22"
"徳島県","4","0.11","4","","10","0.43","34","1.48","147","6.39","8","0.35","52","2.26","1","0.04","20","0.87","-","-","5","0.22","-","-","-","-","-","-","-","-","-","-","2","0.29","-","-","-","-"
"香川県","92","1.96","4","","15","0.54","51","1.82","186","6.64","8","0.29","50","1.79","12","0.43","17","0.61","2","0.07","3","0.11","3","0.11","1","0.20","1","0.20","-","-","-","-","8","1.60","-","-","7","1.40"
"愛媛県","79","1.30","9","","15","0.41","107","2.89","289","7.81","11","0.30","8","0.22","2","0.05","27","0.73","-","-","15","0.41","14","0.38","-","-","14","1.75","-","-","1","0.17","-","-","-","-","3","0.50"
"高知県","46","0.96","7","","4","0.13","81","2.70","132","4.40","10","0.33","68","2.27","3","0.10","19","0.63","1","0.03","2","0.07","26","0.87","-","-","-","-","-","-","-","-","2","0.25","2","0.25","6","0.75"
"福岡県","262","1.32","47","","68","0.57","427","3.56","1101","9.18","80","0.67","321","2.68","105","0.88","113","0.94","2","0.02","33","0.28","86","0.72","-","-","11","0.42","-","-","1","0.07","2","0.13","-","-","4","0.27"
"佐賀県","67","1.72","4","","13","0.57","78","3.39","114","4.96","19","0.83","111","4.83","15","0.65","20","0.87","1","0.04","1","0.04","36","1.57","-","-","1","0.25","-","-","-","-","4","0.67","-","-","1","0.17"
"長崎県","144","2.06","16","","11","0.25","95","2.16","161","3.66","25","0.57","190","4.32","32","0.73","25","0.57","-","-","18","0.41","57","1.30","1","0.13","2","0.25","1","0.08","1","0.08","5","0.42","-","-","-","-"
"熊本県","111","1.39","5","","32","0.64","56","1.12","660","13.20","23","0.46","125","2.50","11","0.22","44","0.88","1","0.02","18","0.36","12","0.24","-","-","14","1.56","-","-","-","-","1","0.07","-","-","6","0.40"
"大分県","64","1.10","10","","28","0.78","97","2.69","561","15.58","38","1.06","91","2.53","29","0.81","35","0.97","2","0.06","4","0.11","15","0.42","-","-","11","2.20","-","-","-","-","1","0.09","-","-","5","0.45"
"宮崎県","152","2.58","12","","42","1.17","124","3.44","430","11.94","34","0.94","31","0.86","3","0.08","39","1.08","-","-","21","0.58","5","0.14","-","-","14","2.33","-","-","-","-","-","-","-","-","4","0.57"
"鹿児島県","194","2.09","44","","43","0.78","284","5.16","670","12.18","26","0.47","64","1.16","42","0.76","30","0.55","1","0.02","9","0.16","12","0.22","-","-","5","0.71","-","-","-","-","-","-","-","-","-","-"
"沖縄県","481","8.29","51","","13","0.38","39","1.15","69","2.03","33","0.97","94","2.76","10","0.29","15","0.44","5","0.15","8","0.24","88","2.59","2","0.20","4","0.40","3","0.43","4","0.57","1","0.14","1","0.14","5","0.71"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
