"栃木県","2517","33.12","11","","5","0.10","98","2.04","206","4.29","13","0.27","-","-","14","0.29","17","0.35","-","-","1","0.02","19","0.40","-","-","8","0.67","-","-","-","-","7","1.00","-","-","-","-"
"群馬県","3790","39.89","11","","11","0.19","267","4.60","318","5.48","20","0.34","-","-","21","0.36","23","0.40","3","0.05","-","-","14","0.24","-","-","7","0.50","-","-","-","-","15","1.88","-","-","1","0.13"
"埼玉県","12332","49.13","23","","31","0.19","484","3.04","1186","7.46","73","0.46","6","0.04","71","0.45","59","0.37","-","-","1","0.01","137","0.86","-","-","17","0.41","-","-","-","-","4","0.40","3","0.30","-","-"
"千葉県","9927","46.39","17","","34","0.25","522","3.87","837","6.20","53","0.39","3","0.02","64","0.47","41","0.30","1","0.01","1","0.01","137","1.01","-","-","16","0.48","-","-","-","-","6","0.75","-","-","-","-"
"東京都","15494","37.25","45","","56","0.21","780","2.98","1843","7.03","117","0.45","8","0.03","82","0.31","90","0.34","1","0.00","1","0.00","118","0.45","-","-","18","0.46","-","-","1","0.04","14","0.56","2","0.08","3","0.12"
"神奈川県","15507","45.61","38","","43","0.20","470","2.22","1508","7.11","108","0.51","3","0.01","46","0.22","71","0.33","1","0.00","3","0.01","94","0.44","-","-","55","1.17","1","0.09","-","-","9","0.82","-","-","2","0.18"
"新潟県","3337","35.50","22","","36","0.61","221","3.75","297","5.03","17","0.29","-","-","7","0.12","22","0.37","4","0.07","-","-","60","1.02","-","-","6","0.60","-","-","-","-","6","0.46","1","0.08","1","0.08"
"富山県","1722","35.88","5","","22","0.76","138","4.76","191","6.59","10","0.34","12","0.41","22","0.76","15","0.52","-","-","1","0.03","17","0.59","-","-","-","-","-","-","-","-","3","0.60","-","-","1","0.20"
"石川県","1770","36.88","-","","59","2.03","114","3.93","144","4.97","11","0.38","-","-","9","0.31","12","0.41","-","-","-","-","62","2.14","-","-","4","0.57","-","-","1","0.20","6","1.20","-","-","-","-"
"福井県","1494","46.69","3","","9","0.41","98","4.45","117","5.32","10","0.45","1","0.05","21","0.95","8","0.36","-","-","-","-","6","0.27","-","-","-","-","1","0.17","-","-","2","0.33","-","-","-","-"
"山梨県","1825","45.63","7","","2","0.08","160","6.67","119","4.96","1","0.04","-","-","4","0.17","6","0.25","-","-","-","-","2","0.08","-","-","3","0.33","-","-","-","-","1","0.10","-","-","-","-"
"長野県","3728","43.35","14","","15","0.28","128","2.42","353","6.66","12","0.23","1","0.02","23","0.43","10","0.19","-","-","1","0.02","30","0.57","-","-","4","0.36","-","-","1","0.09","7","0.64","-","-","-","-"
"岐阜県","4077","46.86","9","","15","0.28","86","1.62","223","4.21","7","0.13","2","0.04","13","0.25","17","0.32","2","0.04","-","-","12","0.23","-","-","1","0.09","-","-","-","-","2","0.40","-","-","-","-"
"静岡県","5713","41.10","35","","30","0.34","665","7.47","552","6.20","30","0.34","-","-","29","0.33","18","0.20","1","0.01","1","0.01","65","0.73","-","-","6","0.27","-","-","-","-","2","0.20","3","0.30","-","-"
"愛知県","11408","58.50","45","","34","0.19","516","2.85","967","5.34","52","0.29","3","0.02","81","0.45","51","0.28","1","0.01","3","0.02","39","0.22","-","-","12","0.35","1","0.07","-","-","12","0.86","-","-","6","0.43"
"三重県","2701","37.51","25","","15","0.33","70","1.56","330","7.33","11","0.24","-","-","25","0.56","13","0.29","-","-","1","0.02","6","0.13","-","-","-","-","-","-","-","-","3","0.33","-","-","-","-"
"滋賀県","1816","34.26","16","","-","-","58","1.81","256","8.00","12","0.38","5","0.16","9","0.28","7","0.22","-","-","-","-","12","0.38","-","-","1","0.13","-","-","-","-","-","-","-","-","4","0.57"
"京都府","4222","34.33","9","","22","0.30","135","1.82","505","6.82","13","0.18","2","0.03","23","0.31","13","0.18","2","0.03","1","0.01","62","0.84","-","-","2","0.11","-","-","-","-","5","0.71","-","-","2","0.29"
"大阪府","12668","41.26","77","","60","0.30","557","2.79","1138","5.69","89","0.45","7","0.04","79","0.40","61","0.31","-","-","8","0.04","129","0.65","-","-","21","0.40","-","-","1","0.06","11","0.65","-","-","15","0.88"
"兵庫県","7918","39.79","38","","79","0.61","303","2.35","918","7.12","60","0.47","1","0.01","63","0.49","38","0.29","-","-","-","-","93","0.72","-","-","16","0.46","1","0.09","-","-","3","0.27","-","-","14","1.27"
"奈良県","1861","34.46","11","","20","0.59","60","1.76","210","6.18","10","0.29","-","-","15","0.44","15","0.44","-","-","-","-","34","1.00","-","-","2","0.22","-","-","1","0.17","6","1.00","-","-","14","2.33"
"和歌山県","1233","24.66","22","","18","0.58","27","0.87","97","3.13","12","0.39","-","-","38","1.23","13","0.42","-","-","-","-","42","1.35","2","0.50","1","0.25","-","-","1","0.09","2","0.18","-","-","4","0.36"
"鳥取県","612","21.10","1","","24","1.26","189","9.95","140","7.37","2","0.11","1","0.05","18","0.95","10","0.53","-","-","-","-","-","-","-","-","1","0.33","-","-","-","-","8","1.60","-","-","16","3.20"
"島根県","601","15.82","13","","19","0.83","74","3.22","275","11.96","4","0.17","1","0.04","8","0.35","7","0.30","-","-","4","0.17","10","0.43","-","-","4","1.33","-","-","1","0.13","1","0.13","-","-","6","0.75"
"岡山県","2846","33.88","15","","11","0.20","71","1.31","419","7.76","8","0.15","1","0.02","20","0.37","12","0.22","-","-","-","-","52","0.96","2","0.17","10","0.83","-","-","-","-","2","0.40","-","-","4","0.80"
"広島県","5019","43.64","20","","28","0.39","172","2.39","521","7.24","25","0.35","1","0.01","68","0.94","22","0.31","-","-","1","0.01","27","0.38","-","-","13","0.68","-","-","-","-","5","0.24","-","-","17","0.81"
"山口県","2836","41.10","36","","16","0.33","206","4.29","375","7.81","9","0.19","2","0.04","34","0.71","20","0.42","-","-","-","-","30","0.63","-","-","8","0.89","-","-","-","-","1","0.11","-","-","7","0.78"
"徳島県","1012","26.63","68","","15","0.65","40","1.74","236","10.26","7","0.30","-","-","3","0.13","16","0.70","-","-","-","-","5","0.22","-","-","1","0.25","1","0.14","-","-","3","0.43","-","-","8","1.14"
"香川県","1570","33.40","4","","25","0.89","38","1.36","279","9.96","6","0.21","-","-","19","0.68","5","0.18","3","0.11","1","0.04","8","0.29","-","-","2","0.40","-","-","-","-","2","0.40","-","-","9","1.80"
"愛媛県","1438","23.57","30","","15","0.41","140","3.78","494","13.35","6","0.16","1","0.03","26","0.70","26","0.70","-","-","2","0.05","11","0.30","-","-","12","1.50","-","-","1","0.17","1","0.17","-","-","7","1.17"
"高知県","1148","23.92","58","","3","0.10","79","2.63","171","5.70","5","0.17","2","0.07","4","0.13","14","0.47","3","0.10","-","-","20","0.67","-","-","-","-","-","-","-","-","5","0.63","3","0.38","16","2.00"
"福岡県","9520","48.08","93","","80","0.67","425","3.54","987","8.23","49","0.41","4","0.03","103","0.86","92","0.77","2","0.02","-","-","130","1.08","-","-","28","1.08","-","-","-","-","3","0.20","-","-","4","0.27"
"佐賀県","1670","42.82","15","","26","1.13","38","1.65","68","2.96","10","0.43","-","-","15","0.65","11","0.48","-","-","1","0.04","59","2.57","-","-","15","3.75","-","-","-","-","4","0.67","-","-","-","-"
"長崎県","3235","46.21","39","","6","0.14","158","3.59","216","4.91","16","0.36","2","0.05","18","0.41","14","0.32","-","-","-","-","53","1.20","-","-","12","1.50","-","-","1","0.08","7","0.58","-","-","1","0.08"
"熊本県","2570","32.13","52","","27","0.54","54","1.08","595","11.90","11","0.22","5","0.10","81","1.62","32","0.64","-","-","-","-","72","1.44","-","-","28","3.11","-","-","4","0.27","4","0.27","-","-","15","1.00"
"大分県","2553","44.02","51","","31","0.86","236","6.56","451","12.53","21","0.58","2","0.06","47","1.31","22","0.61","2","0.06","-","-","9","0.25","-","-","2","0.40","-","-","-","-","1","0.09","-","-","-","-"
"宮崎県","2342","39.69","72","","19","0.53","124","3.44","458","12.72","12","0.33","2","0.06","36","1.00","26","0.72","2","0.06","1","0.03","114","3.17","-","-","15","2.50","-","-","1","0.14","4","0.57","-","-","2","0.29"
"鹿児島県","3813","41.00","92","","71","1.29","238","4.33","500","9.09","44","0.80","2","0.04","50","0.91","22","0.40","2","0.04","-","-","69","1.25","-","-","6","0.86","-","-","-","-","2","0.17","-","-","9","0.75"
"沖縄県","2947","50.81","18","","12","0.35","46","1.35","108","3.18","16","0.47","4","0.12","4","0.12","7","0.21","3","0.09","-","-","72","2.12","-","-","13","1.44","2","0.29","-","-","7","1.00","-","-","2","0.29"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
