"群馬県","225","2.56","9","0.17","22","0.41","156","2.89","237","4.39","11","0.20","16","0.30","1","0.02","19","0.35","2","0.04","14","0.26","-","-","19","1.27","1","0.11","2","0.22","1","0.11","-","-","1","0.11"
"埼玉県","488","1.91","46","0.28","43","0.27","425","2.62","787","4.86","60","0.37","18","0.11","12","0.07","84","0.52","3","0.02","9","0.06","-","-","26","0.63","-","-","1","0.10","-","-","-","-","3","0.30"
"千葉県","412","1.93","22","0.16","39","0.29","292","2.16","452","3.35","40","0.30","2","0.01","18","0.13","50","0.37","2","0.01","9","0.07","-","-","20","0.57","-","-","-","-","1","0.11","-","-","4","0.44"
"東京都","788","1.90","67","0.26","51","0.20","553","2.12","1184","4.54","84","0.32","9","0.03","48","0.18","123","0.47","1","0.00","14","0.05","-","-","8","0.21","1","0.04","1","0.04","3","0.12","1","0.04","7","0.28"
"神奈川県","571","1.66","57","0.26","34","0.16","331","1.53","817","3.76","70","0.32","6","0.03","53","0.24","88","0.41","2","0.01","16","0.07","-","-","98","1.88","-","-","-","-","1","0.10","-","-","3","0.30"
"新潟県","1161","12.90","23","0.40","33","0.58","250","4.39","133","2.33","7","0.12","12","0.21","11","0.19","18","0.32","2","0.04","11","0.19","3","0.30","15","1.50","-","-","-","-","3","0.23","-","-","1","0.08"
"富山県","388","8.08","13","0.45","19","0.66","56","1.93","134","4.62","5","0.17","1","0.03","6","0.21","12","0.41","-","-","1","0.03","-","-","-","-","1","0.20","-","-","-","-","-","-","1","0.20"
"石川県","353","7.35","27","0.93","21","0.72","129","4.45","98","3.38","9","0.31","1","0.03","5","0.17","12","0.41","-","-","2","0.07","-","-","4","0.57","-","-","-","-","3","0.60","-","-","2","0.40"
"福井県","248","7.75","9","0.41","7","0.32","84","3.82","155","7.05","3","0.14","11","0.50","2","0.09","9","0.41","-","-","8","0.36","-","-","1","0.33","-","-","-","-","-","-","1","0.17","11","1.83"
"山梨県","131","3.20","2","0.08","2","0.08","30","1.25","69","2.88","4","0.17","4","0.17","3","0.13","8","0.33","-","-","-","-","-","-","5","0.56","-","-","-","-","-","-","-","-","-","-"
"長野県","410","4.71","6","0.11","3","0.06","75","1.39","179","3.31","24","0.44","3","0.06","3","0.06","7","0.13","-","-","8","0.15","-","-","2","0.18","-","-","-","-","2","0.18","-","-","4","0.36"
"岐阜県","210","2.41","16","0.30","5","0.09","43","0.81","203","3.83","5","0.09","3","0.06","-","-","7","0.13","-","-","10","0.19","-","-","3","0.27","-","-","-","-","-","-","-","-","17","3.40"
"静岡県","239","1.76","33","0.37","26","0.29","145","1.63","344","3.87","15","0.17","-","-","8","0.09","25","0.28","-","-","19","0.21","-","-","7","0.32","-","-","1","0.10","-","-","-","-","-","-"
"愛知県","621","3.18","32","0.18","35","0.19","278","1.53","797","4.38","38","0.21","8","0.04","6","0.03","48","0.26","2","0.01","19","0.10","-","-","4","0.11","-","-","1","0.07","3","0.20","-","-","6","0.40"
"三重県","138","1.92","22","0.49","17","0.38","105","2.33","230","5.11","18","0.40","-","-","1","0.02","13","0.29","-","-","5","0.11","-","-","2","0.17","-","-","-","-","-","-","-","-","-","-"
"滋賀県","107","2.02","-","-","4","0.13","37","1.16","142","4.44","4","0.13","2","0.06","-","-","14","0.44","-","-","8","0.25","-","-","6","0.75","-","-","1","0.14","-","-","-","-","-","-"
"京都府","267","2.12","9","0.12","13","0.17","101","1.31","322","4.18","12","0.16","3","0.04","1","0.01","19","0.25","2","0.03","5","0.06","-","-","4","0.22","-","-","-","-","-","-","-","-","3","0.43"
"大阪府","580","1.91","70","0.35","53","0.27","344","1.74","1025","5.18","69","0.35","11","0.06","11","0.06","87","0.44","1","0.01","22","0.11","1","0.02","15","0.29","-","-","1","0.06","1","0.06","-","-","9","0.53"
"兵庫県","434","2.19","37","0.29","43","0.34","193","1.51","657","5.13","25","0.20","1","0.01","4","0.03","38","0.30","1","0.01","10","0.08","3","0.09","22","0.63","-","-","-","-","2","0.14","-","-","5","0.36"
"奈良県","115","2.13","10","0.29","5","0.15","64","1.88","171","5.03","8","0.24","-","-","5","0.15","13","0.38","-","-","-","-","1","0.10","1","0.10","1","0.17","-","-","-","-","-","-","6","1.00"
"和歌山県","62","1.27","7","0.23","4","0.13","32","1.07","75","2.50","8","0.27","-","-","1","0.03","7","0.23","-","-","1","0.03","4","1.00","-","-","-","-","-","-","-","-","-","-","3","0.27"
"鳥取県","142","4.90","6","0.32","11","0.58","81","4.26","96","5.05","2","0.11","1","0.05","-","-","10","0.53","-","-","-","-","-","-","1","0.20","-","-","2","0.40","1","0.20","-","-","2","0.40"
"島根県","110","2.89","6","0.26","2","0.09","52","2.26","152","6.61","4","0.17","2","0.09","-","-","7","0.30","-","-","1","0.04","-","-","-","-","-","-","-","-","-","-","-","-","6","0.75"
"岡山県","305","3.63","2","0.04","10","0.19","57","1.06","315","5.83","19","0.35","6","0.11","3","0.06","9","0.17","1","0.02","3","0.06","1","0.08","9","0.75","-","-","-","-","1","0.20","-","-","-","-"
"広島県","348","3.03","28","0.39","19","0.26","133","1.85","550","7.64","13","0.18","4","0.06","-","-","24","0.33","5","0.07","6","0.08","-","-","10","0.53","-","-","-","-","1","0.05","-","-","26","1.30"
"山口県","173","2.54","23","0.48","20","0.42","152","3.17","263","5.48","11","0.23","6","0.13","1","0.02","22","0.46","-","-","7","0.15","-","-","7","0.78","-","-","1","0.11","1","0.11","-","-","6","0.67"
"徳島県","95","2.57","15","0.65","7","0.30","36","1.57","78","3.39","6","0.26","2","0.09","-","-","18","0.78","-","-","-","-","-","-","2","0.50","-","-","-","-","-","-","-","-","-","-"
"香川県","202","4.30","5","0.18","12","0.43","38","1.36","120","4.29","8","0.29","2","0.07","-","-","14","0.50","-","-","2","0.07","-","-","3","0.60","-","-","-","-","2","0.40","-","-","1","0.20"
"愛媛県","225","3.69","22","0.59","10","0.27","103","2.78","287","7.76","9","0.24","5","0.14","2","0.05","33","0.89","-","-","7","0.19","-","-","13","1.63","-","-","-","-","-","-","-","-","3","0.50"
"高知県","110","2.29","7","0.23","3","0.10","29","0.97","114","3.80","1","0.03","7","0.23","1","0.03","6","0.20","-","-","2","0.07","-","-","-","-","-","-","-","-","-","-","1","0.13","1","0.13"
"福岡県","436","2.20","101","0.84","33","0.28","358","2.98","877","7.31","45","0.38","64","0.53","2","0.02","77","0.64","-","-","24","0.20","-","-","27","1.04","1","0.07","-","-","11","0.73","-","-","1","0.07"
"佐賀県","113","2.90","6","0.26","8","0.35","39","1.70","76","3.30","2","0.09","12","0.52","-","-","16","0.70","1","0.04","1","0.04","1","0.25","-","-","-","-","-","-","-","-","-","-","6","1.00"
"長崎県","180","2.57","18","0.41","9","0.20","109","2.48","261","5.93","15","0.34","62","1.41","3","0.07","17","0.39","1","0.02","-","-","2","0.25","4","0.50","-","-","1","0.08","3","0.25","-","-","5","0.42"
"熊本県","150","1.88","14","0.28","8","0.16","58","1.16","307","6.14","7","0.14","32","0.64","2","0.04","22","0.44","6","0.12","-","-","-","-","4","0.44","1","0.07","2","0.13","-","-","-","-","2","0.13"
"大分県","109","1.88","11","0.31","6","0.17","43","1.19","253","7.03","8","0.22","3","0.08","1","0.03","26","0.72","-","-","16","0.44","-","-","4","0.80","-","-","-","-","2","0.18","-","-","3","0.27"
"宮崎県","126","2.14","48","1.33","22","0.61","87","2.42","384","10.67","10","0.28","63","1.75","-","-","25","0.69","2","0.06","32","0.89","-","-","9","1.50","-","-","-","-","-","-","-","-","16","2.29"
"鹿児島県","168","1.81","55","1.00","78","1.42","131","2.38","340","6.18","18","0.33","47","0.85","1","0.02","18","0.33","-","-","35","0.64","-","-","14","2.00","-","-","-","-","-","-","-","-","1","0.08"
"沖縄県","466","8.18","62","1.82","5","0.15","58","1.71","98","2.88","24","0.71","9","0.26","3","0.09","16","0.47","-","-","7","0.21","-","-","10","1.00","-","-","-","-","1","0.14","-","-","-","-"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
